tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
camiarkquikr1.0.0	26	7.4339948397574	7983.693721670293	0.11744713434299925	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2576126906075327	0.2344891762678593	0.058723567171499624
camiarkquikr1.0.0	27	7.02294206000691	6853.788558033083	0.07781634895123656	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18799095924713302	0.17111674535794766	0.03890817447561828
camiarkquikr1.0.0	28	7.16541842807202	6126.616144615781	0.09342008107663714	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2115609775950271	0.1925711006305151	0.04671004053831858
camiarkquikr1.0.0	35	7.85773924111889	6982.907107296695	0.08493057332366905	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20371582476122585	0.18543013478230652	0.042465286661834516
camiarkquikr1.0.0	29	7.7014992797607125	7664.050751737225	0.11358907935972239	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.25358726719446345	0.23082507797350157	0.05679453967986119
camiarkquikr1.0.0	31	6.592677526913572	7055.713185023443	0.09603287060193873	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.22009078942771507	0.20033526995637346	0.04801643530096937
camiarkquikr1.0.0	30	7.0577463230587165	7118.21604495321	0.07881628523197699	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19267109506990282	0.17537678856977418	0.039408142615988496
camiarkquikr1.0.0	32	7.422898104301758	6770.983243048058	0.07435802562030909	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18216717359325796	0.16581570720832395	0.037179012810154545
camiarkquikr1.0.0	33	7.1233872765794475	7575.807687606697	0.08250899217246378	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20029069588936738	0.18231244812688882	0.041254496086231884
camiarkquikr1.0.0	34	6.847957260291943	7516.698433741894	0.08384177800255262	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20305201508417559	0.1848259091752409	0.04192088900127631
camiarkquikr1.0.0	24	7.155580216422178	7555.434266290069	0.10877352199891362	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.24458769332642527	0.22263331281588739	0.0543867609994568
camiarkquikr1.0.0	3	6.497137757122125	6856.3868293486585	0.0935192906385134	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2207483115580519	0.2009337723917813	0.0467596453192567
camiarkquikr1.0.0	23	7.829351714161667	7380.629699084095	0.100809577263575	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2313565023443485	0.21058976376900987	0.0504047886317875
camiarkquikr1.0.0	16	6.762724869269625	5446.214686352052	0.07865335760745089	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19144885388035676	0.17426425669465032	0.039326678803725444
camiarkquikr1.0.0	21	7.717507210962969	7570.600238493458	0.13723692907064838	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2878918810967985	0.2620504832016953	0.06861846453532419
camiarkquikr1.0.0	20	7.534651019553612	7094.986937618015	0.08908388705323236	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2128704621394102	0.19376304482947418	0.04454194352661618
camiarkquikr1.0.0	2	7.553973709730652	7425.493696344434	0.09953243112011961	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.22869905444916921	0.20817085045210074	0.04976621556005981
camiarkquikr1.0.0	19	7.835349230660208	7448.666917354707	0.08048008022623579	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19654994805265114	0.1789074727089902	0.04024004011311789
camiarkquikr1.0.0	18	6.8082407162933425	6213.331170387113	0.08078015796316165	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.1969005790992578	0.17922663084168483	0.04039007898158083
camiarkquikr1.0.0	17	7.464903229139471	8321.727773329874	0.09175352749423485	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21609293800370713	0.1966962687680155	0.045876763747117424
camiarkquikr1.0.0	15	7.4397585863572395	7742.3759238580715	0.07024986306146569	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17646957557573262	0.16062952999522107	0.035124931530732845
camiarkquikr1.0.0	14	7.608260212955103	7640.062705412738	0.08097738357709972	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19755586247951265	0.17982309547894942	0.040488691788549865
camiarkquikr1.0.0	13	7.332204181394189	6403.326277828643	0.06898359772408917	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17355436284093978	0.15797598901005053	0.034491798862044586
camiarkquikr1.0.0	12	7.133416142652274	6591.631195320973	0.08222422632414352	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19813265489911647	0.18034811456489383	0.04111211316207176
camiarkquikr1.0.0	11	7.332295145820572	6810.247257832039	0.07995880906203603	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19558537756886227	0.17802948281779918	0.039979404531018024
camiarkquikr1.0.0	10	7.186727632511748	6287.253399887291	0.06988035498510041	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17528429672561685	0.15955064269135455	0.034940177492550205
camiarkquikr1.0.0	1	7.366377311047911	7140.329503548518	0.0814541317151532	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19710529335995258	0.17941296979201912	0.0407270658575766
camiarkquikr1.0.0	36	7.394416801958646	7809.2264129213045	0.08457878590306538	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20350193611400846	0.1852354449454791	0.04228939295153269
camiarkquikr1.0.0	22	6.724162559411179	6988.88833121236	0.09334585189612683	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.216947939297352	0.19747452448430775	0.04667292594806341
camiarkquikr1.0.0	0	6.5908048751126636	5702.228619628862	0.07151978818989022	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17815363007062826	0.16216242245625234	0.03575989409494511
camiarkquikr1.0.0	37	7.387228494581786	7453.09761580458	0.0832399372275217	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20172287480709258	0.18361607355735027	0.04161996861376085
camiarkquikr1.0.0	39	8.05949456222679	8237.866279339269	0.09671428096963211	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2261920254162581	0.2058888542840527	0.048357140484816055
camiarkquikr1.0.0	9	9.510890250239944	6444.926586064446	0.07727341033043014	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18449048125765855	0.16793047297998415	0.03863670516521507
camiarkquikr1.0.0	8	9.091297050735177	6310.955760944059	0.06971137066205416	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.17425327548032238	0.15861216671040188	0.03485568533102708
camiarkquikr1.0.0	7	7.611434797357894	7395.472632812225	0.07783526136537745	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19071928152208484	0.17360017131548858	0.03891763068268873
camiarkquikr1.0.0	63	7.239653603455446	8840.423728973816	0.1337884798719375	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2849796398788151	0.25939964700768725	0.06689423993596876
camiarkquikr1.0.0	62	7.828497603702311	8742.709991638521	0.11414409057682182	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2549324583825213	0.2320495237601846	0.05707204528841091
camiarkquikr1.0.0	61	6.7751345792471405	7543.460769544056	0.10120189175898021	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.23211365205666357	0.21127895113758824	0.0506009458794901
camiarkquikr1.0.0	60	6.448265887842257	7002.730240843946	0.10964622069598357	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.24629524939386999	0.22418759733014024	0.05482311034799178
camiarkquikr1.0.0	6	6.501292624424096	6746.932050416202	0.10748378718751987	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.23999272665152463	0.21845079390334976	0.05374189359375992
camiarkquikr1.0.0	38	7.517450092824765	6848.453328362632	0.07444501845743645	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18315835444438247	0.16671791889969886	0.037222509228718226
camiarkquikr1.0.0	58	6.369509686371955	7073.036453846493	0.10290999009770578	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2334675662083864	0.21251133690797158	0.05145499504885289
camiarkquikr1.0.0	57	6.34317292701668	6309.074627592203	0.09332709827701727	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21843556157170751	0.19882861663282994	0.046663549138508634
camiarkquikr1.0.0	56	7.615410017210239	7862.367604502167	0.14000645720066499	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2967349319606104	0.2700997749809932	0.07000322860033248
camiarkquikr1.0.0	55	7.700817713969815	7143.178289798845	0.13289136753628833	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2870548461591018	0.2612885811673466	0.06644568376814418
camiarkquikr1.0.0	54	6.551858431386666	7176.168462752176	0.09601956203576996	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.22398737013692904	0.20388209056761744	0.04800978101788498
camiarkquikr1.0.0	53	7.164511710283876	6980.199561130441	0.10043738386466508	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2322906311165486	0.21144004442018716	0.05021869193233255
camiarkquikr1.0.0	59	6.46309358753579	6957.784049032373	0.10557109318400362	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.23849791987146257	0.2170901621359095	0.05278554659200181
camiarkquikr1.0.0	51	7.412890435611682	7552.657173154515	0.085658040228266	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.20567736173219575	0.18721560267776213	0.042829020114133
camiarkquikr1.0.0	52	8.387777659215732	7183.118633602279	0.07799294537996478	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19014414839098867	0.17307666257903212	0.03899647268998239
camiarkquikr1.0.0	4	7.635127301573214	7798.910404164706	0.09082824011777774	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21554928094232115	0.1962014107849093	0.045414120058888875
camiarkquikr1.0.0	40	7.051029750622282	7432.45474725669	0.09845694201481195	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.2263090727549594	0.2059953953631109	0.049228471007405974
camiarkquikr1.0.0	41	7.513201027894733	7256.967479840104	0.08474468214682515	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.203644718821138	0.1853654113663924	0.042372341073412575
camiarkquikr1.0.0	43	6.898438182389577	6847.549795324691	0.09857897605895857	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.22765212239221938	0.2072178918262519	0.049289488029479286
camiarkquikr1.0.0	44	6.885820681014482	6949.451519836809	0.0941765522580227	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.22211651419964168	0.20217916410613077	0.04708827612901135
camiarkquikr1.0.0	42	6.758029309680039	7265.797507254775	0.09222645506672274	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21704245411154977	0.19756055557568789	0.04611322753336137
camiarkquikr1.0.0	46	6.280964725718985	6532.386603250216	0.08260101394446627	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19850163637555623	0.180683975978648	0.041300506972233135
camiarkquikr1.0.0	47	7.741976477282084	8038.49651439914	0.0765907976743441	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.18697333029305224	0.1701904595657921	0.03829539883717204
camiarkquikr1.0.0	48	6.6047442171740585	7101.6153054813885	0.09379814178385766	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.21821048260742262	0.1986237409304493	0.04689907089192884
camiarkquikr1.0.0	49	7.302905973948154	7179.243084478195	0.0799724267858239	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.19190020989844037	0.17467509864748412	0.03998621339291195
camiarkquikr1.0.0	5	7.5993521427372235	7391.995207118059	0.1071472462930199	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.24223109007343863	0.22048824009342255	0.05357362314650995
camiarkquikr1.0.0	50	6.560801696408555	5840.165560662317	0.0726829243898414	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.1782587232868594	0.1622580824241183	0.0363414621949207
camiarkquikr1.0.0	45	8.058777732372752	7149.878967289722	0.13190142525496143	1.0	0.3333333333333333	0.5	1.0	2.0	0.0	3.0	0.3333333333333333	0.28605558786038265	0.26037901706632	0.06595071262748073
focus0.31	47	6.204224460201213	2419.7954142175595	0.10826201542022883	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.2105036112268095	0.3036925160061364	0.054131007710114414
focus0.31	50	14.128591701949217	1469.0872158394484	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	5	4.1095930156787945	3488.2150890310236	0.07557663557921593	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16085045350611865	0.23205815159801815	0.037788317789607964
focus0.31	49	5.4915202347220164	1726.984650926721	0.09912673898418956	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.19722759909834087	0.28453927914561294	0.04956336949209477
focus0.31	48	5.186603714659222	3313.018035876438	0.07915610025009105	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16660084221315513	0.2403542088688436	0.03957805012504552
focus0.31	46	5.745002915318845	2465.811318862129	0.012967162747717063	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.03912992699212595	0.05645255162188731	0.006483581373858531
focus0.31	4	5.823368757974186	1546.0361716802718	0.08587787999999995	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1771743381098029	0.25560853896379715	0.042938939999999974
focus0.31	44	14.563637999999997	3103.526977848118	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	43	6.352205135970759	3217.856997232838	0.07302123897699292	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.15669154816903721	0.22605811949268412	0.03651061948849646
focus0.31	42	5.385691136323567	3254.625545971513	0.08570261706015547	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.17690222881447812	0.25521596823285225	0.042851308530077736
focus0.31	41	6.17530320803196	2254.964498401444	0.10506611999999996	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.20590719686329073	0.29706129179801705	0.05253305999999998
focus0.31	40	6.061489436964724	3737.59156323167	0.10374471999999998	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.20399181904340258	0.2942979857158357	0.051872359999999985
focus0.31	45	14.622180164365968	3051.24640859661	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	51	6.328300597423467	3007.068207260853	0.07630028000000005	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1620199620832342	0.23374539582249984	0.03815014000000003
focus0.31	8	6.686135195733969	1511.0206426902503	0.03380570000000003	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.0857274281062153	0.12367853539700195	0.016902850000000018
focus0.31	53	4.017563945070425	2589.3831070260876	0.0793992	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16698828253193848	0.24091316709539276	0.0396996
focus0.31	54	4.33861387109724	2830.685752747173	0.059499963327434104	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1338720028243755	0.19313647458859984	0.029749981663717052
focus0.31	55	14.67177534211502	2941.398251009261	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	56	3.197785765599817	3076.516138210995	0.09785969999999995	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.19535211465075486	0.28183352703381626	0.048929849999999976
focus0.31	57	4.701206699123246	2722.6031894830485	0.07803933999999998	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16481599340083125	0.23777921633856738	0.03901966999999999
focus0.31	58	4.949343774862261	3416.8397764761485	0.04867810680971191	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.11447639152796438	0.16515452235625755	0.02433905340485595
focus0.31	59	4.8674990465100105	3405.13020055923	0.07904449999999999	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1664228491684401	0.2400974191859205	0.039522249999999995
focus0.31	6	4.588501896528927	3444.069361251635	0.06645423951528855	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14578691824322826	0.21032606397599016	0.03322711975764427
focus0.31	60	4.532584268789453	3602.9948757637785	0.03341486549456915	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.08493225027433787	0.12253133628232755	0.016707432747284576
focus0.31	61	5.8512639020303325	3579.012280994942	0.09004713168433193	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1835931251221728	0.2648688911550657	0.04502356584216597
focus0.31	62	6.210838692178963	1674.6991732731224	0.061896350562984676	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13802282693390489	0.19912484794702023	0.030948175281492338
focus0.31	63	6.009799624286185	1415.768523807901	0.07491552140641425	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.15977885591421936	0.2305121630663565	0.037457760703207124
focus0.31	7	5.468525174972108	1230.23453008019	0.04328864612540498	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.10437132780883508	0.15057599704080274	0.02164432306270249
focus0.31	39	6.876314411430091	2328.053069811158	0.09265790000000006	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.18756078580859406	0.2705930155512957	0.046328950000000035
focus0.31	52	7.106599554777458	1564.4208403014452	0.05098737999999999	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.11871054505361146	0.17126311465007113	0.025493689999999996
focus0.31	38	14.70332172	1611.355994725872	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	23	5.634046334345783	1703.771900936281	0.0908008120931231	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.18474253673546862	0.26652714158950774	0.04540040604656155
focus0.31	36	6.752416254980259	3013.9024034875215	0.09608761999337609	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.19271457275031814	0.2780283584139194	0.048043809996688044
focus0.31	0	5.2017162209981525	1274.7882232308748	0.03966071020709508	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.09737814961800587	0.14048697354484058	0.019830355103547536
focus0.31	1	5.391182510295445	1487.528674962981	0.09248673999999997	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.18730186173731783	0.2702194670776987	0.046243369999999985
focus0.31	10	5.819025012652677	2064.1756470882374	0.05598164746756696	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1276871596099786	0.18421363195451365	0.02799082373378348
focus0.31	11	6.742810644435484	2471.189103801627	0.08217041999999995	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.17137780026665494	0.24724590256316237	0.041085209999999976
focus0.31	12	6.126101093423433	2699.501537715996	0.05088930576594572	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.11853182989110063	0.17100528317138508	0.02544465288297286
focus0.31	13	5.8382060295722	1828.0109317722806	0.07038332405128817	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1523496369634616	0.21979406572841997	0.03519166202564408
focus0.31	14	7.375778277671944	2606.7248630938316	0.06709350281727824	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14686268248723428	0.2118780637159833	0.03354675140863912
focus0.31	15	14.713962239999987	2813.5208530287673	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	16	4.641047890289172	1376.78524998191	0.05669784509466088	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1289551641147724	0.18604297576540454	0.028348922547330443
focus0.31	17	7.0450597229863945	2475.3725050428407	0.11866186	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.22512257031131333	0.3247832157803087	0.05933092999999999
focus0.31	18	14.822822960000003	1240.472965118266	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
focus0.31	19	6.766856932631549	2274.942354225733	0.08914253999999999	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.18220920062485246	0.26287231014581686	0.044571269999999996
focus0.31	2	6.1085005194221385	1580.9688068420207	0.07091607811835422	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.1532306009748417	0.2210650281388397	0.03545803905917711
focus0.31	20	6.685056601753087	2443.3815879252015	0.08590261999999997	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.17721273381786531	0.2556639322614102	0.042951309999999986
focus0.31	21	5.951094320705501	1893.8511438065054	0.08674756000000002	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.17852182656986504	0.25755255388278386	0.04337378000000001
focus0.31	22	5.33049874138807	3279.459689502615	0.07714475999999997	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16338024869122553	0.23570787456603662	0.03857237999999998
focus0.31	24	6.27450761318972	3362.4231368433675	0.04361003071082528	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.10498313880418239	0.15145865372975165	0.021805015355412644
focus0.31	25	6.070325879026119	3304.5539179685925	0.10436051999999994	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.20488552301020185	0.29558732799675985	0.05218025999999997
focus0.31	26	5.843744313187317	1870.458200729181	0.05565954000000002	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.12711534577054337	0.18338867896404878	0.027829770000000014
focus0.31	27	5.590618799273305	3146.2150892890645	0.08875687999999998	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.181617725859971	0.2620189924357114	0.044378439999999984
focus0.31	28	4.6885812750037745	3080.3579314403914	0.08123392677536632	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16989995852525142	0.2451138276116208	0.04061696338768316
focus0.31	29	5.874739919714377	1848.5962718033993	0.07453573107533946	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.15916188618824836	0.2296220639023195	0.03726786553766973
focus0.31	3	5.494370287462059	1917.5755242933137	0.0575275882441764	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13041837982550333	0.1881539498150269	0.0287637941220882
focus0.31	30	5.604939837711184	3169.230897461455	0.040281789439673164	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.09858694495983225	0.14223089658994317	0.020140894719836582
focus0.31	31	4.433899244311591	2404.927534813945	0.08009652885096957	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.16809750435669624	0.2425134359212166	0.040048264425484786
focus0.31	32	5.699253939470407	1148.418431144363	0.059956119999999974	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.13466589430170484	0.1942818178859469	0.029978059999999987
focus0.31	33	5.967686441825595	3454.9907425803785	0.06566251999999996	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14445018591149197	0.20839756686999827	0.03283125999999997
focus0.31	34	5.90405206287973	3611.3066222495627	0.06809461999999998	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.14854106050196542	0.21429945135457298	0.03404730999999999
focus0.31	35	6.227862798101553	1378.7235661874158	0.037240620000000016	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.09261991470483324	0.1336222916322217	0.018620310000000008
focus0.31	37	6.643639902867683	3323.9659866912516	0.10015727999999997	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.19874672896213663	0.2867309202665774	0.05007863999999998
focus0.31	9	6.067782790614109	1625.2287013057382	0.03677700737610908	1.0	0.5	0.6666666666666666	1.0	1.0	0.0	2.0	0.5	0.09169939442015211	0.13229426158247454	0.01838850368805454
